ID,Reported_On,Additional_Reporting,Retrieve_from_1,Retrieve_from_2,Retrieve_from_3,Twitter_Reference,Direct_Post_1,Direct_Post_2,Direct_Post_3,Direct_Post_4,Title,Publication_Date,Entry_Date,Country,Primary_Language,Secondary_Language,Main_Narrative,Narrative_Description,ChainMsg_or_Email,Motive,Motive_Description,Source,Source_Description,Distrib_Channel,Misinfo_Type,Key_Words,Summary,Coder
360,https://twitter.com/vinaycgowda62/status/1244302672548605955,,https://twitter.com/vinaycgowda62/status/1244302672548605955,,,1,https://twitter.com/vinaycgowda62/status/1244302672548605955,,,,Don’t panic. This will suddenly vanish. A little more patience needed. ,30-Mar-20,5-Apr-20,US,English,,Nature of the virus,Twitter user claims the virus will disappear,0,Downplay Severity,Spread false claims that the virus will just disappear,Individual actor,Twitter user,Twitter,Conspiracy,"Coronavirus, Sylvia Browne, End of Days, Predictable, Vanish","Twitter user claims the virus will vanish with a little more patience as predicted in the Sylvia Browne book, End of Days",Anne
361,https://smhoaxslayer.com/did-a-man-in-goa-come-up-with-an-innovative-way-to-make-people-stay-indoors/,,https://smhoaxslayer.com/did-a-man-in-goa-come-up-with-an-innovative-way-to-make-people-stay-indoors/,,,1,https://twitter.com/JioNews/status/1244555712488968198,https://twitter.com/smitaprakash/status/1244114639136477185,https://twitter.com/IndiaToday/status/1244162176186609664,https://twitter.com/rahulkanwal/status/1244256602825220096,Did a man in Goa come up with an innovative way to make people stay indoors ?,30-Mar-20,14-Apr-20,India,English,,Other,A man dressed in a ghost costume in Goa was scaring people into going back into their homes,0,Other,Spreading ridiculous news for the sake of it,Media,"India Today, Smita Prakash (from Asian News International), Rahul Kanwal, JioNews",Twitter,False reporting,"Coronavirus, Goa","Media houses and journalists falsely retweeted a video that they claimed was from Goa, India about a man pranking people into going back into their homes during the lockdown",Kamya
362,https://africacheck.org/fbcheck/not-all-these-south-african-coronavirus-lockdown-procedures-correct-use-official-regulations-instead/,,,,,0,https://www.facebook.com/permalink.php?story_fbid=2872578082835735&id=162882273805343&__tn__=-R,,,,Not all these South African coronavirus ‘lockdown procedures’ correct – use official regulations instead,30-Mar-20,22-Apr-20,South Africa,English,,Emergency responses,"South Africa imposing strict rules during lockdown, violation will result in ""instant arrest""",0,Fear,Claim that the government has imposed various strict lockdown restrictions,Individual actor,BKA Boere Krisis Aksie,Facebook,False reporting,"Coronavirus, South Africa, lockdown, arrest","A Facebook post shared over 2,000 times listed seven restrictions under South Africa's lockdown and claimed that violation would result in instant arrest; only some of the procedures were accurate",Julia
363,https://www.lemonde.fr/les-decodeurs/article/2020/03/30/non-les-vacances-scolaires-n-ont-pas-ete-reportees-au-31-juillet_6034906_4355770.html,https://factuel.afp.com/faux-cette-lettre-du-ministre-de-leducation-annoncant-le-report-des-vacances-dete-est-un-pastiche,https://perma.cc/Y2LG-HTL8,,,0,,,,,"Non, les vacances scolaires n’ont pas été reportées au 31 juillet",30-Mar-20,16-Apr-20,France,French,,Emergency responses,Claims schools in France will postpone summer vacation to make up for wasted time during the coronavirus emergency,0,Other,"Spread the news that schools will be open in summer, with delayed summer vacation, to make up for lost time",Individual actor,General public,Facebook,False reporting,"Coronavirus, France, summer, holiday, schools","The news spread (through a fake ""official document"" by the Ministry of Education) that French schools would postpone summer holiday to the end of July as a way to make up for lost time during the coronavirus emergency",Giorgio
364,"https://www.br.de/nachrichten/netzwelt/coronavirus-fakes-und-faktenchecks,Ros6PIg",,,,,1,,,,,"Schwarzer Patient in Italien nicht behandelt - Video ein Jahr alt, keine Verbindung zu Corona",30-Mar-20,24-Apr-20,Germany,German,English,Other,Video spread on internet of African man apparently with coronavirus refused treatment in Italy,0,Politics,Paint an image of coronavirus heightening racial tensions in Italy,Individual actor,General public,Twitter,False reporting,"Coronavirus, Italy, racism, Twitter",Video circulated on Twitter that depicts an African man who allegedly has coronavirus refused treatment at a hospital in Italy - the video is not fake but it is a year old and not about coronavirus,Audrey
365,https://www.japantimes.co.jp/news/2020/03/30/national/coronavirus-disinformation-april-fools-day/,,,,,0,,,,,Tokyo firm urges caution against surge in coronavirus-related disinformation on April Fools' Day,30-Mar-20,30-Mar-20,Japan,Japanese,,Emergency responses,Warning of disinformation spread on Japanese social media platforms about fake government responses (i.e. Tokyo on lockdown),0,Fear ,"Rumours spread on Japanese social media that Tokyo (or the entire country) will be on lockdown, to stoke fear",Individual actor,General public,social media ,False reporting,"Coronavirus, Tokyo, Japan, Lockdown, Abe",Reports of increased detection of rumours and disinformation spread on Japanese social media platforms that Tokyo (or Japan in general) will be going into lockdown.,Jan
366,https://www.buzzfeed.com/jp/kotahatachi/tokyo-lockdown-2,,,,,0,,,,,"?4?1???????????????????LINE????”???""????????????",30-Mar-20,3-Apr-20,Japan,Japanese,,Emergency responses,Chain messages warning of a national lockdown starting April 1,1,Fear,Spread claim that a lockdown will begin on April 1,Individual actor,General public,LINE,False reporting,"Coronavirus, lockdown, Japan??????????????????????fuusa, rokkudaun",LINE chain message claiming they have information from embassies and broadcasters that a nationwide lockdown will begin on April 1,Fumika
367,https://www3.nhk.or.jp/news/html/20200330/k10012357971000.html,,,,,0,,,,,???? ?????“????”????????????,30-Mar-20,4-Apr-20,Japan,Japanese,,Emergency responses,Posts on social media claiming the national government will enact a lockdown on April 2,0,Politics,Spread claim that government will lockdown the country on April 2,Individual actor,General public,Social media ,False reporting,"Coronavirus, Japan, lockdown",Social media posts claiming the government will enact a lockdown beginning April 2,Fumika
368,https://news.yahoo.co.jp/byline/shinoharashuji/20200330-00170590/,,,,,1,,,,,???????????????????????????????????????????,30-Mar-20,7-Apr-20,Japan,Japanese,,Other,Tweet showing screenshot of a fake letter comedian Ikariya Chosuke sent to Shimura Ken before he died of coronavirus,0,Other,Arouse emotion ,Individual actor,General public,Twitter,False reporting,"Coronavirus, Japan, fake letter, Ikariya Chosuke, Shimura Ken, comedian, copy paste",Screenshot of fake letter sent by comedian Ikariya Chosuke to Shimura Ken before he died of coronavirus containing exact text from a letter used in a 2003 TV drama,Fumika
369,http://www.bjd.com.cn/a/202003/30/WS5e817056e4b03cc9592db440.html,,,,,0,http://www.bjd.com.cn/a/202003/30/WS5e817056e4b03cc9592db440.html,,,,????????????????,30-Mar-20,6-Apr-20,China,Mandarin,,Origin of the virus,American media claims the source of the virus is not China,0,Undermine target country institutions ,Spread false rumors that the virus did not start in China,Media,U.S. House of Representatives Oversight Committee,USA Today,Conspiracy,"Coronavirus, US House of Representatives, USA Today, Wuhan, China",A news piece on USA Today claimed the virus did not start from China,Anne
370,https://maldita.es/malditaciencia/2020/03/30/vitamina-d-audio-coronavirus-infeccion/,,,,,0,,,,,"¿Qué sabemos sobre el audio que dice, en relación a las infecciones por coronavirus, que ""todo se debe a la vitamina D""?",30-Mar-20,30-Mar-20,Spain,Spanish,,Nature of the virus,An audio saying that patients who got the virus lack Vitamin D ,1,Other,"Effort to spread false information about the nature of the virus, saying that the virus hits those who lack vitamin D",Individual actor,General public,"WhatsApp, Social Media",False reporting,"Coronavirus, pacientes, vitamina D","An audio spread on WhatsApp and other social media saying that everything has to do with vitamin D, and that patients with the virus lack vitamin D",Luca
371,https://maldita.es/malditobulo/2020/03/30/camionero-material-sanitario-francia-folios/,,,,,0,https://www.youtube.com/watch,,,,Qué sabemos del vídeo de un supuesto transportista que denuncia que se lleva a Francia material sanitario: los paquetes que enseña son de folios,30-Mar-20,30-Mar-20,Spain,Spanish,,Emergency responses,A video showing a truck driver saying that medical equipment is being shipped to France and saying that the Spanish government doesn't pay for that equipment,0,Undermine target country institutions,Effort to undermine the Spanish government saying that it doesn't pay for medical equipment,Individual actor,General public,Youtube,False reporting,"Coronavirus, material sanitario, Gobierno, Francia",A video spread on Youtube saying that the medical equipment showed in the video (which is not medical equipment) will be shipped to France and won't remain in Spain since the Spanish government doesn not pay for it. ,Luca
372,https://maldita.es/malditobulo/2020/03/30/gobierno-no-compa-test-rapidos-coronavirus-genomica-hermana-maria-dolores-cospedal/,,https://maldita.es/malditobulo/2020/03/30/gobierno-no-compa-test-rapidos-coronavirus-genomica-hermana-maria-dolores-cospedal/,,,0,,,,,"No, no es cierto que el Gobierno no esté comprando test para detectar el coronavirus a la empresa Genomica, cuya directora es hermana de Cospedal*",30-Mar-20,30-Mar-20,Spain,Spanish,,Emergency responses,A message saying that the Spanish government is not buying tests from the famous company Genomica but from a Chinese ghost company because the Genomica's CEO is called Rosario Cospedal (last name is C-hospital in English).,1,Undermine target country institutions,Effort to discredit the Spanish state by saying that the tests purchased are inaccurate ,Individual actor,General public,WhatsApp,False reporting,"Coronavirus, Genomica, test, Cospedal",A message spread on WhatsApp saying that the government is buying inaccurate tests from a Chinese ghost company and not from the famous company Genomica just because Genomica's CEO is called Rosario Cospedal (the last name is literally Chospital in English). ,Luca
373,https://maldita.es/malditobulo/2020/03/31/spanish-doctor-respirators-elderly/,https://infact.press/2020/04/post-5312/#05,https://maldita.es/malditobulo/2020/03/31/spanish-doctor-respirators-elderly/,,,0,https://twitter.com/kskgroup2017/status/1243202407267479559,,,,He is not a doctor: Beware of the video in which a man claims with no evidence that respirators are taken off elderly COVID-19 patients in Spain,31-Mar-20,31-Mar-20,Spain,English,,Emergency responses,A video saying where a self-proclaimed doctor says that in Spain over 65 Covid patients are taken off respirators to give to the younger,1,Fear,Effort to spread a message saying that Spain lacks respirators to give to the elderly patients to generate panick among people,Individual actor,General public,Social Media,False reporting,"Coronavirus, respirators, over 65 patients",A video where a self-proclaimed doctor says that over 65 Covid patients are taken off respirators to give them to the younger since there is a shortage in Spainsh hospitals. There is no evidence he is a doctor and there is a lack of respirators. ,Luca
374,https://science.thewire.in/health/the-misinformation-pandemic-is-scarier-than-the-covid-19-pandemic/,,https://science.thewire.in/health/the-misinformation-pandemic-is-scarier-than-the-covid-19-pandemic/,,,0,,,,,The Misinformation Pandemic Is Scarier Than the COVID-19 Pandemic,31-Mar-20,7-Apr-20,India,English,,Other,"Misinformation is affecting the poultry and seafood industry and government agencies are to blame for encouraging use of alternative medicines, such as homeopathy, without scientific evidence of their success ",1,Other,Spreading false cures and fear mongering for the sake of it ,Individual actor,General public,"WhatsApp, Facebook",Fake remedy,"Coronavirus, homeopathy, panic buying","General public is spreading misinformation about origins of, protection against and cures for the coronavirus, leading to panic buying of PPE and negative impacts on sales of poultry and seafood ",Kamya
375,https://correctiv.org/faktencheck/2020/03/31/nein-angela-merkel-wusste-nicht-schon-2013-von-der-aktuellen-coronavirus-pandemie,,http://archive.is/1YmYE,,,0,,,,,"Nein, Angela Merkel wusste nicht schon 2013 von der aktuellen Coronavirus-Pandemie",31-Mar-20,14-Apr-20,Germany,German,,Weaponization or design,"Political website spreads claims that coronavirus was intentionally released to weaken Germany's economy, and that Angela Merkel was in on it since 2013 ",0,Politics,Undermine public image of Chancellor Angela Merkel,Media,MZW News,MZW-News website,Conspiracy,"Coronavirus, Germany, MZW, Angela Merkel",MZW-News spread claims that Angela Merkel has known of a plot to use coronavirus as a tool to weaken the economy since 2013,Audrey
376,https://www.open.online/2020/03/31/coronavirus-il-messaggio-whatsapp-dei-1000-euro-al-mese-a-famiglia-per-tutta-la-durata-dellemergenza-una-burla/,,https://www.open.online/2020/03/31/coronavirus-il-messaggio-whatsapp-dei-1000-euro-al-mese-a-famiglia-per-tutta-la-durata-dellemergenza-una-burla/,,,0,,,,,Coronavirus. Il messaggio Whatsapp dei 1000 euro al mese a famiglia per tutta la durata dell’emergenza. Una burla,31-Mar-20,1-Apr-20,Italy,Italian,,Emergency responses,A message spread on WhatsApp saying that the Italian government is going to give 1000 euros to each family each month over the whole duration of the emergency,1,False Hope,"A message was spread to falsely claim that the government was going to give 1000 euros to each family, maybe to spark disillusion among people",Individual actor,General public,WhatsApp,False reporting,"Coronavirus, 1000 euro, famiglia, emergenza",A message was spread on WhatsApp falsely claiming that the Italian government was going to give 1000 euros to each family every month from now until the end of the coronavirus emergency.,Luca
377,https://www.buzzfeed.com/jp/yutochiba/tokyo-olympics-pcr,,https://www.buzzfeed.com/jp/yutochiba/tokyo-olympics-pcr,,,1,,,,,??????????????????????????????????????????,31-Mar-20,4-Apr-20,Japan,Japanese,,Emergency responses,Japanese officials have been suppressing case numbers of coronavirus due to the Olympics,0,Politics,Spread conspiracy that Japan was suppressing coronavirus case counts in order to hold the Olympics,Individual actor,Twitter user,Twitter,Conspiracy,"Coronavirus, Tokyo Olympics, Japan",Twitter users spread conspiracy theory that Japan has been suppressing counts of coronavirus in preparation to host Olympics. Case numbers have increased after announcement of the Games' postponement. ,Fumika
378,https://mainichi.jp/articles/20200330/k00/00m/040/269000c,,,,,1,,,,,??????????????????????????????…???????,31-Mar-20,4-Apr-20,Japan,Japanese,,Other,Tweets claiming that official death counts are underreported because people who died of pneumonia may have had coronavirus ,0,Fear,Spread claim that death rates are underreported ,Individual actor,Twitter users working in funeral industry,Twitter,False reporting,"Coronavirus, Japan, death count, death rate, pneumonia, funeral ",Tweets from those working in funeral industry that actual death rates might be higher than reported due to people who died of pneumonia but were not tested for coronavirus,Fumika
379,https://j-cast.com/2020/03/31383446.html,https://headlines.yahoo.co.jp/hl?a=20200331-00000012-jct-ent,,,,1,https://twitter.com/gourmet_happy/status/1244580210789380101,,,,????????????????????????????????????????????,31-Mar-20,7-Apr-20,Japan,Japanese,,COVID-19 status of individuals,"After comedian Yonesuke coughed on live show, tweets that he has coronavirus",0,Other,Spread claims that Yonesuke has coronavirus,Individual actor,General public,Twitter,False reporting,"Coronavirus, Japan, Yonesuke, cough, live, television, liveshow",Tweets questioning whether Yonesuke has coronavirus after he appeared on a live television show and coughed,Fumika
380,https://maldita.es/malditobulo/2020/03/31/coronavirus-creado-laboratorio-bulo/,,https://web.archive.org/web/20200331135138/https://www.kitradio.net/reportaje-de-donde-salio-el-coronavirus-toda-la-verdad/,,,0,https://www.kitradio.net/reportaje-de-donde-salio-el-coronavirus-toda-la-verdad/,,,,"No, no hay pruebas de que el COVID-19 haya salido de un laboratorio de Fort Detrick (Estados Unidos)",31-Mar-20,31-Mar-20,Spain,Spanish,,Weaponization or design,"A message saying that the virus was created by the American army in a laboratory in Fort Detrick, Maryland, to stop the development of the 5G technology and eliminate some elderly people.",0,Undermine target country institutions,Effort to discredit the US Army and the US by blaming them for the spread of the virus,Media,Kit Radio Internacional,Website,Conspiracy,"Coronavirus, 5G, laboratorio, Fort Detrick","A story saying that the virus was created in a laboratory of the American Army in Fort Detrick, Maryland with the objective to stop the development of 5G technology. It was spread on the Kit Radio Internacional website. ",Luca
381,https://maldita.es/malditobulo/2020/03/31/correo-caixabank-verificacion-cuenta-cambios-protocolo-coronavirus/,,https://maldita.es/malditobulo/2020/03/31/correo-caixabank-verificacion-cuenta-cambios-protocolo-coronavirus/,,,0,,,,,Cuidado con el supuesto correo de CaixaBank que pide la verificación de la cuenta por los cambios en el protocolo debido al estado de alarma por el coronavirus: es 'phishing',31-Mar-20,31-Mar-20,Spain,Spanish,,Emergency responses,A phishing email sent with the email address of the Spanish bank CaixaBank where it is asked to access a link to verify your personal bank account credentials as part of an emergency response due to the virus,1,Profit,Effort to try to extract bank account credentials to access to the accounts and steal money,Individual actor,General public,Email,False reporting,"Coronavirus, CaixaBank, protocolo de emergencia",An email was sent pretending to be the Spanish bank CaixaBank and asking to access a link to verify your personal bank account credentials as a part of an emergency protocol due to coronavirus outbreak with the goal to extract information and steal money.,Luca
382,https://www.rappler.com/newsbreak/fact-check/256489-pacquiao-was-only-senator-responded-coronavirus-crisis,,https://www.rappler.com/newsbreak/fact-check/256489-pacquiao-was-only-senator-responded-coronavirus-crisis,,,0,,,,,FALSE: Pacquiao was 'only senator' who responded to coronavirus crisis,31-Mar-20,1-Apr-20,Philippines,Tagalog,,Emergency responses,Facebook post claiming Senator Manny Pacquiao was the only one of 24 senators who responded to COVID-19 measures.,0,Politics,"Attempts to bolster Pacquiao's position as a Senator, claiming he was the only one who responded to the COVID-19 crisis. ",Individual actor,General public,Facebook,False reporting,"Coronavirus, Manny Pacquiao, aid",Claims that Senator Manny Pacquiao was the only one who responded to the ongoing crisis in the Philippines.,Jan
383,https://www.rappler.com/newsbreak/fact-check/256475-salt-water-steam-cure-coronavirus,,https://www.rappler.com/newsbreak/fact-check/256475-salt-water-steam-cure-coronavirus,,,0,,,,,FALSE: Salt water steam can cure coronavirus,31-Mar-20,1-Apr-20,Philippines,Tagalog,,False cures and preventative measures,Facebook video claiming inhaling salt water steam can cure COVID-19,0,Help,Attempts to spread a false remedy for the sake of doing so.,Individual actor,General public,Facebook,Fake remedy,"Coronavirus, Facebook, salt water, medicine, gamot, Philippines","Viral video shared on Facebook, claiming inhaling salt water is a cure against COVID-19.",Jan
